0.029703	0.267327	0.0497267
0.029703	0.277228	0.0503588
0.029703	0.287129	0.050911
0.029703	0.29703	0.0513843
0.029703	0.306931	0.0517798
0.029703	0.316832	0.0520986
0.029703	0.326733	0.0523417
0.029703	0.336634	0.0525105
0.029703	0.346535	0.0526062
0.029703	0.356436	0.05263
0.029703	0.366337	0.0525834
0.029703	0.376238	0.0524678
0.029703	0.386139	0.0522846
0.029703	0.39604	0.0520353
0.029703	0.405941	0.0517215
0.029703	0.415842	0.0513449
0.029703	0.425743	0.050907
0.029703	0.435644	0.0504096
0.029703	0.445545	0.0498545
0.029703	0.455446	0.0492435
0.029703	0.465347	0.0485785
0.029703	0.475248	0.0478613
0.029703	0.485149	0.0470939
0.029703	0.49505	0.0462784
0.029703	0.50495	0.0454169
0.029703	0.514851	0.0445113
0.029703	0.524752	0.0435638
0.029703	0.534653	0.0425768
0.029703	0.544554	0.0415522
0.029703	0.554455	0.0404926
0.029703	0.564356	0.0394001
0.029703	0.574257	0.0382772
0.029703	0.584158	0.0371262
0.029703	0.594059	0.0359496
0.029703	0.60396	0.0347498
0.029703	0.613861	0.0335293
0.029703	0.623762	0.0322908
0.029703	0.633663	0.0310368
0.029703	0.643564	0.0297699
0.029703	0.653465	0.0284927
0.029703	0.663366	0.0272079
0.029703	0.673267	0.0259183
0.029703	0.683168	0.0246266
0.029703	0.693069	0.0233355
0.029703	0.70297	0.0220478
0.029703	0.712871	0.0207664
0.029703	0.722772	0.019494
0.029703	0.732673	0.0182337
0.029703	0.742574	0.0169882
0.029703	0.752475	0.0157605
0.029703	0.762376	0.0145535
0.029703	0.772277	0.0133701
0.029703	0.782178	0.0122135
0.029703	0.792079	0.0110865
0.029703	0.80198	0.00999223
0.029703	0.811881	0.00893371
0.029703	0.821782	0.00791402
0.029703	0.831683	0.00693626
0.029703	0.841584	0.00600357
0.029703	0.851485	0.00511909
0.029703	0.861386	0.00428602
0.029703	0.871287	0.00350759
0.029703	0.881188	0.00278706
0.029703	0.891089	0.00212777
0.029703	0.90099	0.00153309
0.029703	0.910891	0.00100649
0.029703	0.920792	0.000551543
0.029703	0.930693	0.000171952
0.029703	0.940594	-0.000128403
0.029703	0.950495	-0.000345391
0.029703	0.960396	-0.000474533
0.029703	0.970297	-0.00051084
0.029703	0.980198	-0.000448591
0.029703	0.990099	-0.000281018
0.029703	1	0

0.039604	0	0
0.039604	0.00990099	0.00395659
0.039604	0.019802	0.00779055
0.039604	0.029703	0.0115021
0.039604	0.039604	0.0150915
0.039604	0.049505	0.018559
0.039604	0.0594059	0.0219049
0.039604	0.0693069	0.0251295
0.039604	0.0792079	0.028233
0.039604	0.0891089	0.0312159
0.039604	0.0990099	0.0340784
0.039604	0.108911	0.0368209
0.039604	0.118812	0.039444
0.039604	0.128713	0.041948
0.039604	0.138614	0.0443335
0.039604	0.148515	0.0466009
0.039604	0.158416	0.0487509
0.039604	0.168317	0.0507841
0.039604	0.178218	0.0527012
0.039604	0.188119	0.0545029
0.039604	0.19802	0.05619
0.039604	0.207921	0.0577633
0.039604	0.217822	0.0592238
0.039604	0.227723	0.0605722
0.039604	0.237624	0.0618097
0.039604	0.247525	0.0629374
0.039604	0.257426	0.0639562
0.039604	0.267327	0.0648675
0.039604	0.277228	0.0656724
0.039604	0.287129	0.0663723
0.039604	0.29703	0.0669685
0.039604	0.306931	0.0674625
0.039604	0.316832	0.0678558
0.039604	0.326733	0.0681499
0.039604	0.336634	0.0683465
0.039604	0.346535	0.0684472
0.039604	0.356436	0.068454
0.039604	0.366337	0.0683685
0.039604	0.376238	0.0681927
0.039604	0.386139	0.0679286
0.039604	0.39604	0.0675782
0.039604	0.405941	0.0671435
0.039604	0.415842	0.0666269
0.039604	0.425743	0.0660304
0.039604	0.435644	0.0653565
0.039604	0.445545	0.0646074
0.039604	0.455446	0.0637856
0.039604	0.465347	0.0628937
0.039604	0.475248	0.0619341
0.039604	0.485149	0.0609094
0.039604	0.49505	0.0598225
0.039604	0.50495	0.0586759
0.039604	0.514851	0.0574725
0.039604	0.524752	0.0562151
0.039604	0.534653	0.0549068
0.039604	0.544554	0.0535503
0.039604	0.554455	0.0521488
0.039604	0.564356	0.0507054
0.039604	0.574257	0.0492231
0.039604	0.584158	0.0477052
0.039604	0.594059	0.0461549
0.039604	0.60396	0.0445754
0.039604	0.613861	0.0429701
0.039604	0.623762	0.0413424
0.039604	0.633663	0.0396957
0.039604	0.643564	0.0380334
0.039604	0.653465	0.036359
0.039604	0.663366	0.0346761
0.039604	0.673267	0.0329883
0.039604	0.683168	0.0312991
0.039604	0.693069	0.0296123
0.039604	0.70297	0.0279314
0.039604	0.712871	0.0262603
0.039604	0.722772	0.0246027
0.039604	0.732673	0.0229624
0.039604	0.742574	0.0213431
0.039604	0.752475	0.0197488
0.039604	0.762376	0.0181833
0.039604	0.772277	0.0166505
0.039604	0.782178	0.0151544
0.039604	0.792079	0.0136988
0.039604	0.80198	0.0122878
0.039604	0.811881	0.0109254
0.039604	0.821782	0.00961572
0.039604	0.831683	0.00836273
0.039604	0.841584	0.00717058
0.039604	0.851485	0.00604342
0.039604	0.861386	0.00498543
0.039604	0.871287	0.00400086
0.039604	0.881188	0.00309399
0.039604	0.891089	0.00226918
0.039604	0.90099	0.00153086
0.039604	0.910891	0.000883547
0.039604	0.920792	0.000331898
0.039604	0.930693	-0.000119296
0.039604	0.940594	-0.000465042
0.039604	0.950495	-0.000700085
0.039604	0.960396	-0.000818828
0.039604	0.970297	-0.000815216
0.039604	0.980198	-0.000682597
0.039604	0.990099	-0.000413585
0.039604	1	0

0.049505	0	0
0.049505	0.00990099	0.00486889
0.049505	0.019802	0.00958478
0.049505	0.029703	0.014148
0.049505	0.039604	0.018559
0.049505	0.049505	0.0228182
0.049505	0.0594059	0.0269259
0.049505	0.0693069	0.0308825
0.049505	0.0792079	0.0346885
0.049505	0.0891089	0.0383445
0.049505	0.0990099	0.0418509
0.049505	0.108911	0.0452082
0.049505	0.118812	0.0484171
0.049505	0.128713	0.0514783
0.049505	0.138614	0.0543923
0.049505	0.148515	0.0571599
0.049505	0.158416	0.059782
0.049505	0.168317	0.0622594
0.049505	0.178218	0.0645929
0.049505	0.188119	0.0667836
0.049505	0.19802	0.0688324
0.049505	0.207921	0.0707406
0.049505	0.217822	0.0725091
0.049505	0.227723	0.0741393
0.049505	0.237624	0.0756325
0.049505	0.247525	0.07699
0.049505	0.257426	0.0782133
0.049505	0.267327	0.0793038
0.049505	0.277228	0.0802633
0.049505	0.287129	0.0810934
0.049505	0.29703	0.0817958
0.049505	0.306931	0.0823724
0.049505	0.316832	0.0828251
0.049505	0.326733	0.0831558
0.049505	0.336634	0.0833668
0.049505	0.346535	0.08346
0.049505	0.356436	0.0834378
0.049505	0.366337	0.0833025
0.049505	0.376238	0.0830565
0.049505	0.386139	0.0827022
0.049505	0.39604	0.0822423
0.049505	0.405941	0.0816793
0.049505	0.415842	0.0810161
0.049505	0.425743	0.0802554
0.049505	0.435644	0.0794001
0.049505	0.445545	0.0784532
0.049505	0.455446	0.0774177
0.049505	0.465347	0.0762967
0.049505	0.475248	0.0750935
0.049505	0.485149	0.0738113
0.049505	0.49505	0.0724535
0.049505	0.50495	0.0710235
0.049505	0.514851	0.0695247
0.049505	0.524752	0.0679608
0.049505	0.534653	0.0663353
0.049505	0.544554	0.0646521
0.049505	0.554455	0.0629147
0.049505	0.564356	0.0611272
0.049505	0.574257	0.0592933
0.049505	0.584158	0.057417
0.049505	0.594059	0.0555023
0.049505	0.60396	0.0535534
0.049505	0.613861	0.0515743
0.049505	0.623762	0.0495692
0.049505	0.633663	0.0475424
0.049505	0.643564	0.0454981
0.049505	0.653465	0.0434407
0.049505	0.663366	0.0413746
0.049505	0.673267	0.0393042
0.049505	0.683168	0.037234
0.049505	0.693069	0.0351684
0.049505	0.70297	0.0331122
0.049505	0.712871	0.0310698
0.049505	0.722772	0.0290459
0.049505	0.732673	0.0270452
0.049505	0.742574	0.0250724
0.049505	0.752475	0.0231322
0.049505	0.762376	0.0212295
0.049505	0.772277	0.019369
0.049505	0.782178	0.0175556
0.049505	0.792079	0.0157942
0.049505	0.80198	0.0140898
0.049505	0.811881	0.0124471
0.049505	0.821782	0.0108714
0.049505	0.831683	0.00936749
0.049505	0.841584	0.00794054
0.049505	0.851485	0.00659563
0.049505	0.861386	0.00533793
0.049505	0.871287	0.00417263
0.049505	0.881188	0.00310501
0.049505	0.891089	0.00214041
0.049505	0.90099	0.00128426
0.049505	0.910891	0.000542083
0.049505	0.920792	-8.04569e-05
0.049505	0.930693	-0.000577547
0.049505	0.940594	-0.000943174
0.049505	0.950495	-0.00117108
0.049505	0.960396	-0.00125469
0.049505	0.970297	-0.00118705
0.049505	0.980198	-0.000960744
0.049505	0.990099	-0.00056786
0.049505	1	0

0.0594059	0	0
0.0594059	0.00990099	0.00575048
0.0594059	0.019802	0.0113178
0.0594059	0.029703	0.0167024
0.0594059	0.039604	0.0219049
0.0594059	0.049505	0.0269259
0.0594059	0.0594059	0.0317657
0.0594059	0.0693069	0.0364252
0.0594059	0.0792079	0.0409048
0.0594059	0.0891089	0.0452053
0.0594059	0.0990099	0.0493274
0.0594059	0.108911	0.0532717
0.0594059	0.118812	0.0570391
0.0594059	0.128713	0.0606304
0.0594059	0.138614	0.0640465
0.0594059	0.148515	0.0672884
0.0594059	0.158416	0.070357
0.0594059	0.168317	0.0732536
0.0594059	0.178218	0.0759792
0.0594059	0.188119	0.078535
0.0594059	0.19802	0.0809224
0.0594059	0.207921	0.0831427
0.0594059	0.217822	0.0851975
0.0594059	0.227723	0.0870881
0.0594059	0.237624	0.0888163
0.0594059	0.247525	0.0903837
0.0594059	0.257426	0.0917922
0.0594059	0.267327	0.0930436
0.0594059	0.277228	0.0941399
0.0594059	0.287129	0.0950832
0.0594059	0.29703	0.0958755
0.0594059	0.306931	0.0965192
0.0594059	0.316832	0.0970167
0.0594059	0.326733	0.0973702
0.0594059	0.336634	0.0975824
0.0594059	0.346535	0.0976559
0.0594059	0.356436	0.0975934
0.0594059	0.366337	0.0973977
0.0594059	0.376238	0.0970718
0.0594059	0.386139	0.0966186
0.0594059	0.39604	0.0960412
0.0594059	0.405941	0.0953429
0.0594059	0.415842	0.0945269
0.0594059	0.425743	0.0935966
0.0594059	0.435644	0.0925556
0.0594059	0.445545	0.0914073
0.0594059	0.455446	0.0901554
0.0594059	0.465347	0.0888037
0.0594059	0.475248	0.087356
0.0594059	0.485149	0.0858163
0.0594059	0.49505	0.0841885
0.0594059	0.50495	0.0824768
0.0594059	0.514851	0.0806854
0.0594059	0.524752	0.0788184
0.0594059	0.534653	0.0768804
0.0594059	0.544554	0.0748755
0.0594059	0.554455	0.0728085
0.0594059	0.564356	0.0706838
0.0594059	0.574257	0.0685061
0.0594059	0.584158	0.0662801
0.0594059	0.594059	0.0640107
0.0594059	0.60396	0.0617025
0.0594059	0.613861	0.0593607
0.0594059	0.623762	0.0569901
0.0594059	0.633663	0.0545958
0.0594059	0.643564	0.052183
0.0594059	0.653465	0.0497566
0.0594059	0.663366	0.0473221
0.0594059	0.673267	0.0448847
0.0594059	0.683168	0.0424496
0.0594059	0.693069	0.0400222
0.0594059	0.70297	0.037608
0.0594059	0.712871	0.0352124
0.0594059	0.722772	0.032841
0.0594059	0.732673	0.0304992
0.0594059	0.742574	0.0281927
0.0594059	0.752475	0.0259271
0.0594059	0.762376	0.0237081
0.0594059	0.772277	0.0215413
0.0594059	0.782178	0.0194326
0.0594059	0.792079	0.0173877
0.0594059	0.80198	0.0154124
0.0594059	0.811881	0.0135127
0.0594059	0.821782	0.0116943
0.0594059	0.831683	0.00996325
0.0594059	0.841584	0.00832553
0.0594059	0.851485	0.00678716
0.0594059	0.861386	0.00535423
0.0594059	0.871287	0.00403288
0.0594059	0.881188	0.00282933
0.0594059	0.891089	0.00174985
0.0594059	0.90099	0.000800822
0.0594059	0.910891	-1.12694e-05
0.0594059	0.920792	-0.000679816
0.0594059	0.930693	-0.00119805
0.0594059	0.940594	-0.00155903
0.0594059	0.950495	-0.00175557
0.0594059	0.960396	-0.00178024
0.0594059	0.970297	-0.00162529
0.0594059	0.980198	-0.00128261
0.0594059	0.990099	-0.00074376
0.0594059	1	0

0.0693069	0	0
0.0693069	0.00990099	0.00660142
0.0693069	0.019802	0.0129897
0.0693069	0.029703	0.0191655
0.0693069	0.039604	0.0251295
0.0693069	0.049505	0.0308825
0.0693069	0.0594059	0.0364252
0.0693069	0.0693069	0.0417584
0.0693069	0.0792079	0.0468829
0.0693069	0.0891089	0.0517996
0.0693069	0.0990099	0.0565093
0.0693069	0.108911	0.061013
0.0693069	0.118812	0.0653118
0.0693069	0.128713	0.0694066
0.0693069	0.138614	0.0732987
0.0693069	0.148515	0.0769892
0.0693069	0.158416	0.0804793
0.0693069	0.168317	0.0837705
0.0693069	0.178218	0.0868641
0.0693069	0.188119	0.0897617
0.0693069	0.19802	0.0924649
0.0693069	0.207921	0.0949752
0.0693069	0.217822	0.0972946
0.0693069	0.227723	0.0994248
0.0693069	0.237624	0.101368
0.0693069	0.247525	0.103126
0.0693069	0.257426	0.104701
0.0693069	0.267327	0.106095
0.0693069	0.277228	0.107311
0.0693069	0.287129	0.10835
0.0693069	0.29703	0.109217
0.0693069	0.306931	0.109913
0.0693069	0.316832	0.110441
0.0693069	0.326733	0.110804
0.0693069	0.336634	0.111004
0.0693069	0.346535	0.111046
0.0693069	0.356436	0.110933
0.0693069	0.366337	0.110667
0.0693069	0.376238	0.110251
0.0693069	0.386139	0.109691
0.0693069	0.39604	0.108988
0.0693069	0.405941	0.108148
0.0693069	0.415842	0.107174
0.0693069	0.425743	0.106069
0.0693069	0.435644	0.104838
0.0693069	0.445545	0.103485
0.0693069	0.455446	0.102015
0.0693069	0.465347	0.100431
0.0693069	0.475248	0.098738
0.0693069	0.485149	0.0969411
0.0693069	0.49505	0.0950446
0.0693069	0.50495	0.0930533
0.0693069	0.514851	0.0909721
0.0693069	0.524752	0.0888059
0.0693069	0.534653	0.0865598
0.0693069	0.544554	0.0842389
0.0693069	0.554455	0.0818485
0.0693069	0.564356	0.0793938
0.0693069	0.574257	0.0768802
0.0693069	0.584158	0.0743133
0.0693069	0.594059	0.0716986
0.0693069	0.60396	0.0690416
0.0693069	0.613861	0.0663481
0.0693069	0.623762	0.0636239
0.0693069	0.633663	0.0608748
0.0693069	0.643564	0.0581066
0.0693069	0.653465	0.0553254
0.0693069	0.663366	0.0525372
0.0693069	0.673267	0.0497481
0.0693069	0.683168	0.0469642
0.0693069	0.693069	0.0441917
0.0693069	0.70297	0.0414369
0.0693069	0.712871	0.0387061
0.0693069	0.722772	0.0360056
0.0693069	0.732673	0.0333418
0.0693069	0.742574	0.0307211
0.0693069	0.752475	0.0281502
0.0693069	0.762376	0.0256354
0.0693069	0.772277	0.0231834
0.0693069	0.782178	0.0208008
0.0693069	0.792079	0.0184942
0.0693069	0.80198	0.0162703
0.0693069	0.811881	0.0141359
0.0693069	0.821782	0.0120978
0.0693069	0.831683	0.0101628
0.0693069	0.841584	0.00833767
0.0693069	0.851485	0.00662946
0.0693069	0.861386	0.00504511
0.0693069	0.871287	0.00359165
0.0693069	0.881188	0.00227621
0.0693069	0.891089	0.00110597
0.0693069	0.90099	8.8195e-05
0.0693069	0.910891	-0.000769721
0.0693069	0.920792	-0.00146027
0.0693069	0.930693	-0.00197582
0.0693069	0.940594	-0.00230853
0.0693069	0.950495	-0.00245039
0.0693069	0.960396	-0.00239317
0.0693069	0.970297	-0.00212838
0.0693069	0.980198	-0.00164728
0.0693069	0.990099	-0.000940885
0.0693069	1	0

0.0792079	0	0
0.0792079	0.00990099	0.00742172
0.0792079	0.019802	0.0146005
0.0792079	0.029703	0.0215373
0.0792079	0.039604	0.028233
0.0792079	0.049505	0.0346885
0.0792079	0.0594059	0.0409048
0.0792079	0.0693069	0.0468829
0.0792079	0.0792079	0.0526238
0.0792079	0.0891089	0.0581285
0.0792079	0.0990099	0.0633982
0.0792079	0.108911	0.0684341
0.0792079	0.118812	0.0732374
0.0792079	0.128713	0.0778095
0.0792079	0.138614	0.0821517
0.0792079	0.148515	0.0862654
0.0792079	0.158416	0.0901523
0.0792079	0.168317	0.0938139
0.0792079	0.178218	0.0972519
0.0792079	0.188119	0.100468
0.0792079	0.19802	0.103465
0.0792079	0.207921	0.106243
0.0792079	0.217822	0.108806
0.0792079	0.227723	0.111156
0.0792079	0.237624	0.113294
0.0792079	0.247525	0.115223
0.0792079	0.257426	0.116946
0.0792079	0.267327	0.118465
0.0792079	0.277228	0.119784
0.0792079	0.287129	0.120904
0.0792079	0.29703	0.121829
0.0792079	0.306931	0.122563
0.0792079	0.316832	0.123107
0.0792079	0.326733	0.123467
0.0792079	0.336634	0.123644
0.0792079	0.346535	0.123643
0.0792079	0.356436	0.123468
0.0792079	0.366337	0.123121
0.0792079	0.376238	0.122608
0.0792079	0.386139	0.121932
0.0792079	0.39604	0.121098
0.0792079	0.405941	0.120109
0.0792079	0.415842	0.118971
0.0792079	0.425743	0.117687
0.0792079	0.435644	0.116262
0.0792079	0.445545	0.114702
0.0792079	0.455446	0.113011
0.0792079	0.465347	0.111194
0.0792079	0.475248	0.109256
0.0792079	0.485149	0.107202
0.0792079	0.49505	0.105039
0.0792079	0.50495	0.10277
0.0792079	0.514851	0.100402
0.0792079	0.524752	0.0979409
0.0792079	0.534653	0.0953917
0.0792079	0.544554	0.0927604
0.0792079	0.554455	0.090053
0.0792079	0.564356	0.0872756
0.0792079	0.574257	0.0844343
0.0792079	0.584158	0.0815353
0.0792079	0.594059	0.0785849
0.0792079	0.60396	0.0755895
0.0792079	0.613861	0.0725555
0.0792079	0.623762	0.0694895
0.0792079	0.633663	0.0663981
0.0792079	0.643564	0.063288
0.0792079	0.653465	0.0601659
0.0792079	0.663366	0.0570387
0.0792079	0.673267	0.0539132
0.0792079	0.683168	0.0507964
0.0792079	0.693069	0.0476953
0.0792079	0.70297	0.044617
0.0792079	0.712871	0.0415686
0.0792079	0.722772	0.0385572
0.0792079	0.732673	0.0355902
0.0792079	0.742574	0.0326747
0.0792079	0.752475	0.0298181
0.0792079	0.762376	0.0270277
0.0792079	0.772277	0.024311
0.0792079	0.782178	0.0216755
0.0792079	0.792079	0.0191286
0.0792079	0.80198	0.0166778
0.0792079	0.811881	0.0143309
0.0792079	0.821782	0.0120953
